GPS Time;Q1;Q2;Q3;Q4;UTC;Sats;Lat;Lon;Elev;Intv;...12;Camera A;...14;Camera B;...16;ground_elev;AGL;Roll;Pitch;Yaw
112660036;0,4051;-0,5822;0,5524;0,4379;2024-09-02 07:17:22.036;16;-20,2887395;32,1214943;828,464;2,999;;Sango_R_A__03040_D1_02092024.JPG;;Sango_L_B__03039_D1_02092024.JPG;3;534;294,464;177,5974924;73,23159458;-88,77637635
112663037;0,4047;-0,576;0,5534;0,4452;2024-09-02 07:17:25.037;16;-20,28879681;32,12247634;831,1497;3,001;;Sango_R_A__03041_D1_02092024.JPG;;Sango_L_B__03040_D1_02092024.JPG;3;536;295,1497;174,5096459;73,90020941;-91,83841687
112666037;0,4094;-0,5825;0,5481;0,4389;2024-09-02 07:17:28.037;16;-20,28885893;32,12345244;832,653;3;;Sango_R_A__03042_D1_02092024.JPG;;Sango_L_B__03041_D1_02092024.JPG;3;536;296,653;179,1449308;73,76842937;-87,1561166
112669036;0,4078;-0,5764;0,5542;0,4409;2024-09-02 07:17:31.036;16;-20,28891235;32,12444092;827,8663;2,999;;Sango_R_A__03043_D1_02092024.JPG;;Sango_L_B__03042_D1_02092024.JPG;3;536;291,8663;176,1853132;73,78272111;-90,61392641
112672037;0,4087;-0,5653;0,559;0,4482;2024-09-02 07:17:34.037;16;-20,28892195;32,12544071;822,8739;3,001;;Sango_R_A__03044_D1_02092024.JPG;;Sango_L_B__03043_D1_02092024.JPG;3;533;289,8739;171,5981696;74,51410101;-95,75325441
112675037;0,4042;-0,5648;0,5638;0,4469;2024-09-02 07:17:37.037;16;-20,28890457;32,12644204;823,6043;3;;Sango_R_A__03045_D1_02092024.JPG;;Sango_L_B__03044_D1_02092024.JPG;3;535;288,6043;170,1895458;73,8684119;-97,28136497
112678037;0,4137;-0,5762;0,5555;0,4339;2024-09-02 07:17:40.037;16;-20,2888491;32,12746463;825,6342;3;;Sango_R_A__03046_D1_02092024.JPG;;Sango_L_B__03045_D1_02092024.JPG;3;532;293,6342;178,9170531;73,66702741;-88,71537863
112681036;0,4118;-0,5743;0,5485;0,4469;2024-09-02 07:17:43.036;16;-20,28879548;32,12850337;827,3074;2,999;;Sango_R_A__03047_D1_02092024.JPG;;Sango_L_B__03046_D1_02092024.JPG;3;530;297,3074;176,2228325;74,81418097;-90,25638538
112684037;0,4114;-0,5737;0,5558;0,4389;2024-09-02 07:17:46.037;16;-20,28878392;32,12954631;832,5689;3,001;;Sango_R_A__03048_D1_02092024.JPG;;Sango_L_B__03047_D1_02092024.JPG;3;531;301,5689;176,7170662;73,94047378;-90,65562544
112687037;0,4076;-0,578;0,5555;0,4374;2024-09-02 07:17:49.037;16;-20,28879116;32,13058775;838,9204;3;;Sango_R_A__03049_D1_02092024.JPG;;Sango_L_B__03048_D1_02092024.JPG;3;530;308,9204;177,0363238;73,40796064;-89,93524901
112690036;0,4131;-0,5767;0,5578;0,4308;2024-09-02 07:17:52.036;16;-20,28876871;32,13162365;846,2797;2,999;;Sango_R_A__03050_D1_02092024.JPG;;Sango_L_B__03049_D1_02092024.JPG;3;529;317,2797;179,1767557;73,29024961;-88,70356543
112693036;0,4082;-0,576;0,5507;0,4453;2024-09-02 07:17:55.036;16;-20,28873561;32,13266741;848,1098;3;;Sango_R_A__03051_D1_02092024.JPG;;Sango_L_B__03050_D1_02092024.JPG;3;527;321,1098;175,7219237;74,28269685;-90,66826521
112696036;0,4101;-0,5817;0,553;0,4332;2024-09-02 07:17:58.036;16;-20,28872833;32,1337295;850,3889;3;;Sango_R_A__03052_D1_02092024.JPG;;Sango_L_B__03051_D1_02092024.JPG;3;521;329,3889;179,6008272;73,24148801;-87,39892691
112699036;0,4128;-0,5763;0,5536;0,437;2024-09-02 07:18:01.036;16;-20,2887565;32,1347817;847,2816;3;;Sango_R_A__03053_D1_02092024.JPG;;Sango_L_B__03052_D1_02092024.JPG;3;525;322,2816;178,3360614;73,89802503;-88,94971974
112702036;0,41;-0,5738;0,5552;0,441;2024-09-02 07:18:04.036;16;-20,28877901;32,13582311;847,5101;3;;Sango_R_A__03054_D1_02092024.JPG;;Sango_L_B__03053_D1_02092024.JPG;3;522;325,5101;176,0110656;74,00463766;-91,11895815
112705036;0,4123;-0,5736;0,5572;0,4365;2024-09-02 07:18:07.036;16;-20,28878107;32,13686348;850,7206;3;;Sango_R_A__03055_D1_02092024.JPG;;Sango_L_B__03054_D1_02092024.JPG;3;518;332,7206;177,2407016;73,78242679;-90,40944739
112708037;0,4164;-0,5731;0,5581;0,4321;2024-09-02 07:18:10.037;16;-20,28877591;32,13790944;846,9581;3,001;;Sango_R_A__03056_D1_02092024.JPG;;Sango_L_B__03055_D1_02092024.JPG;3;518;328,9581;178,9696915;73,74815701;-89,25343375
112711036;0,4126;-0,5777;0,5554;0,433;2024-09-02 07:18:13.036;16;-20,28878445;32,13896816;840,3651;2,999;;Sango_R_A__03057_D1_02092024.JPG;;Sango_L_B__03056_D1_02092024.JPG;3;518;322,3651;179,1424038;73,4692866;-88,38511412
112714036;0,4102;-0,5726;0,5558;0,4414;2024-09-02 07:18:16.036;16;-20,2887904;32,14003398;833,858;3;;Sango_R_A__03058_D1_02092024.JPG;;Sango_L_B__03057_D1_02092024.JPG;3;518;315,858;175,6332628;74,06685834;-91,58930406
112717036;0,4163;-0,57;0,5625;0,4306;2024-09-02 07:18:19.036;16;-20,28879073;32,14110344;830,0057;3;;Sango_R_A__03059_D1_02092024.JPG;;Sango_L_B__03058_D1_02092024.JPG;3;515;315,0057;178,0050744;73,57574292;-90,7329295
112720036;0,4125;-0,5657;0,5628;0,4394;2024-09-02 07:18:22.036;16;-20,28879263;32,14216978;827,7325;3;;Sango_R_A__03060_D1_02092024.JPG;;Sango_L_B__03059_D1_02092024.JPG;3;516;311,7325;174,1788946;74,04081286;-94,09692301
112723036;0,4146;-0,5682;0,5613;0,4362;2024-09-02 07:18:25.036;16;-20,2888134;32,143228;824,3219;3;;Sango_R_A__03061_D1_02092024.JPG;;Sango_L_B__03060_D1_02092024.JPG;3;514;310,3219;176,1562083;73,95769926;-92,19473149
112726036;0,4165;-0,5703;0,5601;0,4332;2024-09-02 07:18:28.036;16;-20,28883214;32,14428667;821,4818;3;;Sango_R_A__03062_D1_02092024.JPG;;Sango_L_B__03061_D1_02092024.JPG;3;516;305,4818;177,8951482;73,86016567;-90,54820145
112729036;0,4175;-0,5689;0,5625;0,4308;2024-09-02 07:18:31.036;16;-20,2888487;32,14533487;819,3987;3;;Sango_R_A__03063_D1_02092024.JPG;;Sango_L_B__03062_D1_02092024.JPG;3;513;306,3987;178,033674;73,71961458;-90,82606272
112732036;0,4132;-0,5699;0,5617;0,4347;2024-09-02 07:18:34.036;16;-20,28885802;32,14637311;816,2315;3;;Sango_R_A__03064_D1_02092024.JPG;;Sango_L_B__03063_D1_02092024.JPG;3;514;302,2315;176,4563207;73,672069;-91,82450075
112735036;0,4188;-0,5673;0,566;0,4271;2024-09-02 07:18:37.036;16;-20,28886962;32,14739905;813,234;3;;Sango_R_A__03065_D1_02092024.JPG;;Sango_L_B__03064_D1_02092024.JPG;3;515;298,234;178,326855;73,47099548;-91,11732939
112738036;0,4146;-0,5728;0,5609;0,4305;2024-09-02 07:18:40.036;16;-20,28888562;32,14842136;809,7671;3;;Sango_R_A__03066_D1_02092024.JPG;;Sango_L_B__03065_D1_02092024.JPG;3;511;298,7671;178,4010398;73,4043356;-89,98917867
112741036;0,4185;-0,5657;0,5643;0,4317;2024-09-02 07:18:43.036;16;-20,28890104;32,14943748;806,4426;3;;Sango_R_A__03067_D1_02092024.JPG;;Sango_L_B__03066_D1_02092024.JPG;3;512;294,4426;177,1626635;73,90114951;-91,99246909
112744036;0,4207;-0,5598;0,5657;0,4354;2024-09-02 07:18:46.036;16;-20,28891125;32,15045532;803,88;3;;Sango_R_A__03068_D1_02092024.JPG;;Sango_L_B__03067_D1_02092024.JPG;3;508;295,88;175,3728769;74,47162047;-94,11824189
112747036;0,419;-0,5717;0,5619;0,4266;2024-09-02 07:18:49.036;16;-20,28893208;32,1514683;801,9775;3;;Sango_R_A__03069_D1_02092024.JPG;;Sango_L_B__03068_D1_02092024.JPG;3;512;289,9775;179,9339687;73,44177137;-89,05863351
112750037;0,4175;-0,566;0,5601;0,4378;2024-09-02 07:18:52.037;16;-20,28897235;32,15246931;798,5568;3,001;;Sango_R_A__03070_D1_02092024.JPG;;Sango_L_B__03069_D1_02092024.JPG;3;510;288,5568;176,1985429;74,41471165;-92,28630421
112753036;0,4214;-0,5808;0,5584;0,4163;2024-09-02 07:18:55.036;16;-20,28903058;32,15346816;796,1772;2,999;;Sango_R_A__03071_D1_02092024.JPG;;Sango_L_B__03070_D1_02092024.JPG;3;507;289,1772;-175,289824;72,58687429;-84,28705033
112756036;0,4209;-0,5739;0,5607;0,4231;2024-09-02 07:18:58.036;16;-20,28907399;32,15448737;789,2727;3;;Sango_R_A__03072_D1_02092024.JPG;;Sango_L_B__03071_D1_02092024.JPG;3;507;282,2727;-178,2781741;73,2779377;-87,38629378
112759036;0,4175;-0,5652;0,5597;0,4393;2024-09-02 07:19:01.036;16;-20,28908063;32,15551971;787,6367;3;;Sango_R_A__03073_D1_02092024.JPG;;Sango_L_B__03072_D1_02092024.JPG;3;504;283,6367;175,7315422;74,5640434;-92,68993852
112762036;0,4147;-0,5676;0,5656;0,4313;2024-09-02 07:19:04.036;16;-20,28909529;32,15655559;788,2878;3;;Sango_R_A__03074_D1_02092024.JPG;;Sango_L_B__03073_D1_02092024.JPG;3;504;284,2878;176,5514019;73,46666859;-92,37172852
112765037;0,4154;-0,5682;0,5676;0,4271;2024-09-02 07:19:07.037;16;-20,28909221;32,15759727;790,3059;3,001;;Sango_R_A__03075_D1_02092024.JPG;;Sango_L_B__03074_D1_02092024.JPG;3;506;284,3059;177,476434;73,12209765;-91,81110686
112768036;0,4143;-0,565;0,566;0,4345;2024-09-02 07:19:10.036;16;-20,28908748;32,15863682;785,4513;2,999;;Sango_R_A__03076_D1_02092024.JPG;;Sango_L_B__03075_D1_02092024.JPG;3;507;278,4513;175,1481462;73,73109888;-93,74058551
112771036;0,421;-0,5667;0,5603;0,4331;2024-09-02 07:19:13.036;16;-20,28908702;32,15967754;781,5692;3;;Sango_R_A__03077_D1_02092024.JPG;;Sango_L_B__03076_D1_02092024.JPG;3;506;275,5692;178,2684236;74,31083119;-90,66152333
112774036;0,4179;-0,5756;0,5618;0,4224;2024-09-02 07:19:16.036;16;-20,28911155;32,16070917;778,4846;3;;Sango_R_A__03078_D1_02092024.JPG;;Sango_L_B__03077_D1_02092024.JPG;3;506;272,4846;-178,7372317;72,90572826;-87,67692643
112777036;0,4143;-0,5696;0,5647;0,4301;2024-09-02 07:19:19.036;16;-20,28913536;32,16173472;775,3135;3;;Sango_R_A__03079_D1_02092024.JPG;;Sango_L_B__03078_D1_02092024.JPG;3;504;271,3135;177,2473674;73,31904067;-91,55388656
112780037;0,4152;-0,5667;0,5605;0,4386;2024-09-02 07:19:22.037;16;-20,28913789;32,16277102;772,832;3,001;;Sango_R_A__03080_D1_02092024.JPG;;Sango_L_B__03079_D1_02092024.JPG;3;504;268,832;175,5441347;74,25542465;-92,74377151
112783036;0,4134;-0,571;0,5616;0,4332;2024-09-02 07:19:25.036;16;-20,28914593;32,16380059;771,5359;2,999;;Sango_R_A__03081_D1_02092024.JPG;;Sango_L_B__03080_D1_02092024.JPG;3;505;266,5359;177,0721864;73,54607362;-91,237317
112786036;0,4139;-0,5718;0,5613;0,4321;2024-09-02 07:19:28.036;16;-20,28916873;32,16481187;770,5177;3;;Sango_R_A__03082_D1_02092024.JPG;;Sango_L_B__03081_D1_02092024.JPG;3;503;267,5177;177,632881;73,48768301;-90,70548126
112789036;0,4141;-0,5732;0,5592;0,4328;2024-09-02 07:19:31.036;16;-20,28921456;32,16580502;768,3861;3;;Sango_R_A__03083_D1_02092024.JPG;;Sango_L_B__03082_D1_02092024.JPG;3;502;266,3861;178,1103652;73,58421949;-89,99664077
112792036;0,4105;-0,5725;0,5607;0,4351;2024-09-02 07:19:34.036;16;-20,28925701;32,16679746;764,926;3;;Sango_R_A__03084_D1_02092024.JPG;;Sango_L_B__03083_D1_02092024.JPG;3;502;262,926;176,3978247;73,44761604;-91,49450283
112795037;0,4165;-0,5716;0,5626;0,4281;2024-09-02 07:19:37.037;16;-20,28929725;32,16779986;763,8565;3,001;;Sango_R_A__03085_D1_02092024.JPG;;Sango_L_B__03084_D1_02092024.JPG;3;499;264,8565;178,8891705;73,34782106;-89,91793444
112798037;0,4157;-0,5704;0,5627;0,4303;2024-09-02 07:19:40.037;16;-20,28931733;32,16881447;759,9628;3;;Sango_R_A__03086_D1_02092024.JPG;;Sango_L_B__03085_D1_02092024.JPG;3;496;263,9628;177,9776834;73,48815764;-90,73118244
112801037;0,4092;-0,5719;0,5608;0,437;2024-09-02 07:19:43.037;16;-20,28929784;32,1698589;751,9581;3;;Sango_R_A__03087_D1_02092024.JPG;;Sango_L_B__03086_D1_02092024.JPG;3;497;254,9581;175,5378806;73,49977143;-92,20983902
112804036;0,4156;-0,559;0,5629;0,445;2024-09-02 07:19:46.036;16;-20,28922108;32,17092885;746,4298;2,999;;Sango_R_A__03088_D1_02092024.JPG;;Sango_L_B__03087_D1_02092024.JPG;3;495;251,4298;172,0004608;74,86420295;-96,5256811
112807037;0,4247;-0,5594;0,563;0,4356;2024-09-02 07:19:49.037;16;-20,28912551;32,17200113;742,4729;3,001;;Sango_R_A__03089_D1_02092024.JPG;;Sango_L_B__03088_D1_02092024.JPG;3;496;246,4729;176,6225346;74,91640521;-92,9555586
112810036;0,4247;-0,5626;0,5648;0,4292;2024-09-02 07:19:52.036;16;-20,28902984;32,1730707;741,6253;2,999;;Sango_R_A__03090_D1_02092024.JPG;;Sango_L_B__03089_D1_02092024.JPG;3;496;245,6253;178,5301792;74,2763972;-91,3367968
112813036;0,4209;-0,5656;0,5618;0,4328;2024-09-02 07:19:55.036;16;-20,28897479;32,17412995;744,7558;3;;Sango_R_A__03091_D1_02092024.JPG;;Sango_L_B__03090_D1_02092024.JPG;3;497;247,7558;177,8508046;74,2618112;-91,24108885
112816037;0,4195;-0,5597;0,5649;0,4378;2024-09-02 07:19:58.037;16;-20,28896656;32,17517099;747,9496;3,001;;Sango_R_A__03092_D1_02092024.JPG;;Sango_L_B__03091_D1_02092024.JPG;3;497;250,9496;174,5969818;74,57945869;-94,64559979
112819036;0,4169;-0,5738;0,557;0,432;2024-09-02 07:20:01.036;16;-20,28898863;32,17621399;751,0595;2,999;;Sango_R_A__03093_D1_02092024.JPG;;Sango_L_B__03092_D1_02092024.JPG;3;495;256,0595;179,4223598;73,79344717;-88,73132291
112822037;0,4124;-0,5689;0,5667;0,4304;2024-09-02 07:20:04.037;16;-20,28902389;32,17724677;748,7434;3,001;;Sango_R_A__03094_D1_02092024.JPG;;Sango_L_B__03093_D1_02092024.JPG;3;495;253,7434;176,3262302;73,13957764;-92,50379963
112825036;0,4091;-0,5539;0,5601;0,4605;2024-09-02 07:20:07.036;16;-20,28905492;32,17826947;746,0013;2,999;;Sango_R_A__03095_D1_02092024.JPG;;Sango_L_B__03094_D1_02092024.JPG;3;498;248,0013;165,4332104;75,57476994;-101,9560605
112828036;0,4133;-0,5736;0,5524;0,4417;2024-09-02 07:20:10.036;16;-20,28907228;32,17929261;744,3786;3;;Sango_R_A__03096_D1_02092024.JPG;;Sango_L_B__03095_D1_02092024.JPG;3;496;248,3786;177,0438445;74,42001824;-90,08762745
112831036;0,4051;-0,5767;0,5525;0,4451;2024-09-02 07:20:13.036;16;-20,28910941;32,18030941;744,8927;3;;Sango_R_A__03097_D1_02092024.JPG;;Sango_L_B__03096_D1_02092024.JPG;3;492;252,8927;174,9010706;73,9367834;-91,38356109
112834036;0,4093;-0,5765;0,5574;0,4351;2024-09-02 07:20:16.036;16;-20,28921075;32,18132353;743,5118;3;;Sango_R_A__03098_D1_02092024.JPG;;Sango_L_B__03097_D1_02092024.JPG;3;494;249,5118;177,374044;73,34894614;-90,02560328
112837037;0,4066;-0,5735;0,5562;0,4431;2024-09-02 07:20:19.037;16;-20,28931581;32,18236567;741,0314;3,001;;Sango_R_A__03099_D1_02092024.JPG;;Sango_L_B__03098_D1_02092024.JPG;3;494;247,0314;174,5203738;73,86562456;-92,36579958
112840036;0,4199;-0,5553;0,571;0,4351;2024-09-02 07:20:22.036;16;-20,28937937;32,18342836;741,6495;2,999;;Sango_R_A__03100_D1_02092024.JPG;;Sango_L_B__03099_D1_02092024.JPG;3;491;250,6495;173,5166963;74,30635633;-96,51222199
112843036;0,4079;-0,5781;0,5553;0,437;2024-09-02 07:20:25.036;16;-20,28939532;32,18449241;742,4875;3;;Sango_R_A__03101_D1_02092024.JPG;;Sango_L_B__03100_D1_02092024.JPG;3;490;252,4875;177,246236;73,4075567;-89,7481844
112846037;0,4098;-0,5783;0,5524;0,4387;2024-09-02 07:20:28.037;16;-20,28938965;32,18555572;745,1458;3,001;;Sango_R_A__03102_D1_02092024.JPG;;Sango_L_B__03101_D1_02092024.JPG;3;487;258,1458;177,8049276;73,77582825;-89,0230769
112849036;0,4061;-0,5835;0,5482;0,4405;2024-09-02 07:20:31.036;16;-20,2893961;32,18661288;747,0594;2,999;;Sango_R_A__03103_D1_02092024.JPG;;Sango_L_B__03102_D1_02092024.JPG;3;491;256,0594;178,1630442;73,60866802;-87,80130428
112852037;0,4012;-0,5879;0,5383;0,4512;2024-09-02 07:20:34.037;16;-20,28944084;32,18765726;748,9542;3,001;;Sango_R_A__03104_D1_02092024.JPG;;Sango_L_B__03103_D1_02092024.JPG;3;489;259,9542;177,0345373;74,26247359;-87,20194631
112855036;0,4033;-0,5872;0,5456;0,4414;2024-09-02 07:20:37.036;16;-20,28951749;32,18869208;753,3647;2,999;;Sango_R_A__03105_D1_02092024.JPG;;Sango_L_B__03104_D1_02092024.JPG;3;488;265,3647;178,3880606;73,43396126;-86,99600668
112858037;0,4033;-0,5862;0,5477;0,4402;2024-09-02 07:20:40.037;16;-20,28961442;32,1897238;756,6914;3,001;;Sango_R_A__03106_D1_02092024.JPG;;Sango_L_B__03105_D1_02092024.JPG;3;494;262,6914;178,1319955;73,30229754;-87,50064346
112861037;0,399;-0,5841;0,5457;0,4492;2024-09-02 07:20:43.037;16;-20,28969076;32,19075694;759,4207;3;;Sango_R_A__03107_D1_02092024.JPG;;Sango_L_B__03106_D1_02092024.JPG;3;491;268,4207;175,0357958;73,79695012;-89,83476528
112864037;0,407;-0,5786;0,5461;0,4486;2024-09-02 07:20:46.037;16;-20,28975147;32,19179432;761,4982;3;;Sango_R_A__03108_D1_02092024.JPG;;Sango_L_B__03107_D1_02092024.JPG;3;490;271,4982;175,9202731;74,52508283;-89,79387385
112867036;0,395;-0,5957;0,5364;0,4488;2024-09-02 07:20:49.036;16;-20,28980422;32,19283214;762,6887;2,999;;Sango_R_A__03109_D1_02092024.JPG;;Sango_L_B__03108_D1_02092024.JPG;3;490;272,6887;177,8168983;73,42109081;-85,6310602
112870036;0,3961;-0,5826;0,5519;0,4461;2024-09-02 07:20:52.036;16;-20,2898583;32,19386861;761,9697;3;;Sango_R_A__03110_D1_02092024.JPG;;Sango_L_B__03109_D1_02092024.JPG;3;490;271,9697;173,8845173;73,15467223;-91,43980799
112873037;0,4049;-0,592;0,5432;0,4365;2024-09-02 07:20:55.037;16;-20,28989251;32,19491478;759,582;3,001;;Sango_R_A__03111_D1_02092024.JPG;;Sango_L_B__03110_D1_02092024.JPG;3;488;271,582;-178,9788182;73,07627761;-84,32027057
112876036;0,4065;-0,5892;0,5439;0,438;2024-09-02 07:20:58.036;16;-20,28989798;32,19597597;759,455;2,999;;Sango_R_A__03112_D1_02092024.JPG;;Sango_L_B__03111_D1_02092024.JPG;3;489;270,455;-179,4863314;73,38800136;-85,03840896
112879037;0,3987;-0,5886;0,5459;0,4434;2024-09-02 07:21:01.037;16;-20,28990195;32,19703191;766,3363;3,001;;Sango_R_A__03113_D1_02092024.JPG;;Sango_L_B__03112_D1_02092024.JPG;3;490;276,3363;177,0762882;73,1862409;-87,86007594
112882037;0,4003;-0,5823;0,5445;0,452;2024-09-02 07:21:04.037;16;-20,28988291;32,19809314;769,4244;3;;Sango_R_A__03114_D1_02092024.JPG;;Sango_L_B__03113_D1_02092024.JPG;3;488;281,4244;174,5118611;74,20293865;-90,30954174
112885037;0,4002;-0,589;0,543;0,445;2024-09-02 07:21:07.037;16;-20,28988973;32,19915789;771,1192;3;;Sango_R_A__03115_D1_02092024.JPG;;Sango_L_B__03114_D1_02092024.JPG;3;485;286,1192;177,6103529;73,510206;-87,13089314
112888037;0,3867;-0,5961;0,5371;0,4546;2024-09-02 07:21:10.037;16;-20,28993254;32,20021758;771,0816;3;;Sango_R_A__03116_D1_02092024.JPG;;Sango_L_B__03115_D1_02092024.JPG;3;485;286,0816;174,576289;73,20763463;-88,06909135
112891036;0,4041;-0,5733;0,5558;0,4462;2024-09-02 07:21:13.036;16;-20,28998597;32,20128078;771,726;2,999;;Sango_R_A__03117_D1_02092024.JPG;;Sango_L_B__03116_D1_02092024.JPG;3;488;283,726;173,2328864;73,91088684;-93,31778853
112894037;0,4016;-0,5876;0,5467;0,4411;2024-09-02 07:21:16.037;16;-20,29003363;32,20233603;773,7509;3,001;;Sango_R_A__03118_D1_02092024.JPG;;Sango_L_B__03117_D1_02092024.JPG;3;482;291,7509;177,9462774;73,23264327;-87,39611644
112897037;0,3897;-0,5893;0,5393;0,4582;2024-09-02 07:21:19.037;16;-20,29007933;32,20337236;771,2792;3;;Sango_R_A__03119_D1_02092024.JPG;;Sango_L_B__03118_D1_02092024.JPG;3;484;287,2792;172,798249;73,82800817;-90,33968952
112900037;0,3958;-0,593;0,5397;0,4477;2024-09-02 07:21:22.037;16;-20,29011387;32,20440773;767,7385;3;;Sango_R_A__03120_D1_02092024.JPG;;Sango_L_B__03119_D1_02092024.JPG;3;484;283,7385;177,2301858;73,37172113;-86,67545926
112903037;0,3904;-0,5962;0,5359;0,4527;2024-09-02 07:21:25.037;16;-20,29013874;32,20544894;764,0346;3;;Sango_R_A__03121_D1_02092024.JPG;;Sango_L_B__03120_D1_02092024.JPG;3;484;280,0346;176,0517225;73,38288546;-86,84473104
112906036;0,396;-0,5954;0,5391;0,4451;2024-09-02 07:21:28.036;16;-20,29017477;32,20647613;761,6873;2,999;;Sango_R_A__03122_D1_02092024.JPG;;Sango_L_B__03121_D1_02092024.JPG;3;485;276,6873;178,3518642;73,12392379;-85,54036568
112909037;0,3975;-0,5936;0,5358;0,4501;2024-09-02 07:21:31.037;16;-20,29021729;32,20749105;760,8952;3,001;;Sango_R_A__03123_D1_02092024.JPG;;Sango_L_B__03122_D1_02092024.JPG;3;482;278,8952;177,8609458;73,79768315;-85,74665023
112912036;0,3925;-0,6017;0,5328;0,4472;2024-09-02 07:21:34.036;16;-20,29025446;32,20850341;758,9382;2,999;;Sango_R_A__03124_D1_02092024.JPG;;Sango_L_B__03123_D1_02092024.JPG;3;481;277,9382;179,1752284;73,02731676;-83,65981649
112915037;0,3936;-0,6015;0,5369;0,4416;2024-09-02 07:21:37.037;16;-20,2902671;32,20953791;756,6778;3,001;;Sango_R_A__03125_D1_02092024.JPG;;Sango_L_B__03124_D1_02092024.JPG;3;482;274,6778;179,8684155;72,53431723;-83,60086054
112918037;0,3948;-0,5872;0,5477;0,4465;2024-09-02 07:21:40.037;16;-20,29026151;32,21058496;763,3946;3;;Sango_R_A__03126_D1_02092024.JPG;;Sango_L_B__03125_D1_02092024.JPG;3;480;283,3946;174,9782715;73,10234154;-89,73717207
112921036;0,4013;-0,5902;0,5439;0,4414;2024-09-02 07:21:43.036;16;-20,29027781;32,21161892;771,989;2,999;;Sango_R_A__03127_D1_02092024.JPG;;Sango_L_B__03126_D1_02092024.JPG;3;480;291,989;178,7162413;73,24087542;-86,27849084
112924037;0,3953;-0,5931;0,5425;0,4446;2024-09-02 07:21:46.037;16;-20,29029522;32,21265094;776,2316;3,001;;Sango_R_A__03128_D1_02092024.JPG;;Sango_L_B__03127_D1_02092024.JPG;3;481;295,2316;177,356939;72,99517541;-86,85315795
112927036;0,3933;-0,5901;0,5404;0,4529;2024-09-02 07:21:49.036;16;-20,29025684;32,21370187;777,8641;2,999;;Sango_R_A__03129_D1_02092024.JPG;;Sango_L_B__03128_D1_02092024.JPG;3;482;295,8641;174,8407309;73,64591246;-88,82946891
112930037;0,4004;-0,5945;0,5404;0,4407;2024-09-02 07:21:52.037;16;-20,29019667;32,21474578;781,2024;3,001;;Sango_R_A__03130_D1_02092024.JPG;;Sango_L_B__03129_D1_02092024.JPG;3;485;296,2024;179,9541202;73,08658999;-84,57562429
112933037;0,3969;-0,594;0,5425;0,4419;2024-09-02 07:21:55.037;16;-20,29014737;32,21577208;781,6691;3;;Sango_R_A__03131_D1_02092024.JPG;;Sango_L_B__03130_D1_02092024.JPG;3;480;301,6691;178,4539343;72,87485922;-85,95233269
112936036;0,3944;-0,5927;0,5401;0,4488;2024-09-02 07:21:58.036;16;-20,29010425;32,21679725;780,5013;2,999;;Sango_R_A__03132_D1_02092024.JPG;;Sango_L_B__03131_D1_02092024.JPG;3;479;301,5013;176,5443567;73,34806329;-87,25658784
112939037;0,3948;-0,59;0,5407;0,4512;2024-09-02 07:22:01.037;16;-20,29007542;32,2178191;780,659;3,001;;Sango_R_A__03133_D1_02092024.JPG;;Sango_L_B__03132_D1_02092024.JPG;3;480;300,659;175,5105637;73,6263857;-88,36771673
112942037;0,3944;-0,5953;0,5395;0,4461;2024-09-02 07:22:04.037;16;-20,29007504;32,21883311;776,2216;3;;Sango_R_A__03134_D1_02092024.JPG;;Sango_L_B__03133_D1_02092024.JPG;3;476;300,2216;177,6830722;73,07473481;-86,08675892
112945037;0,3889;-0,596;0,5388;0,4507;2024-09-02 07:22:07.037;16;-20,29009053;32,21984156;772,9021;3;;Sango_R_A__03135_D1_02092024.JPG;;Sango_L_B__03134_D1_02092024.JPG;3;480;292,9021;175,6581232;73,02128998;-87,44361948
112948037;0,3938;-0,5974;0,5371;0,4467;2024-09-02 07:22:10.037;16;-20,29011291;32,22085174;769,7029;3;;Sango_R_A__03136_D1_02092024.JPG;;Sango_L_B__03135_D1_02092024.JPG;3;476;293,7029;178,1614323;73,08823333;-85,27776385
112951037;0,3912;-0,5957;0,5383;0,4499;2024-09-02 07:22:13.037;16;-20,29014437;32,22187225;765,4364;3;;Sango_R_A__03137_D1_02092024.JPG;;Sango_L_B__03136_D1_02092024.JPG;3;475;290,4364;176,3816216;73,15794165;-86,89021856
112954037;0,3898;-0,5939;0,54;0,4514;2024-09-02 07:22:16.037;16;-20,29017017;32,22289927;762,0205;3;;Sango_R_A__03138_D1_02092024.JPG;;Sango_L_B__03137_D1_02092024.JPG;3;476;286,0205;175,1463449;73,16340662;-88,16018688
112957036;0,3908;-0,6001;0,5349;0,4483;2024-09-02 07:22:19.036;16;-20,29020481;32,22393407;761,2228;2,999;;Sango_R_A__03139_D1_02092024.JPG;;Sango_L_B__03138_D1_02092024.JPG;3;475;286,2228;177,9339934;72,97735483;-84,9527297
112960037;0,3859;-0,5937;0,5384;0,4569;2024-09-02 07:22:22.037;16;-20,2902475;32,22497068;760,3828;3,001;;Sango_R_A__03140_D1_02092024.JPG;;Sango_L_B__03139_D1_02092024.JPG;3;478;282,3828;173,2344356;73,34158296;-89,44710213
112963037;0,3956;-0,5975;0,5381;0,4438;2024-09-02 07:22:25.037;16;-20,29032723;32,22600693;760,2173;3;;Sango_R_A__03141_D1_02092024.JPG;;Sango_L_B__03140_D1_02092024.JPG;3;476;284,2173;179,0470038;72,95420155;-84,71609791
